OBJECTID,STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,SUBMITTED_BY,BRIDGE_CONDITION,LOWEST_RATING,DECK_AREA,STATUS,DATE,LATDD,LONGDD,x,y,
134717,17,82019600000000,1,8,1,0,0,8,163,1660,ST CLAIR AVE/FAU9166,,FAI 64 RAMP #167&1,0.25 MI E OF 25TH ST,99.99,0.209,1,1006404018,80,38371418,90072094,2,3,1,1,11,1973,4,4,4200,2018,6,15.8,3,0,1,1,1,1,1,5,N,0,0,A,6,1,3,2,0,0,3,0,15.8,21.6,45.1,0,0,15.1,16.2,99.99,H,4.5,H,1.7,30.4,7,6,6,N,N,6,57.7,6,30.1,6,2,3,5,N,8,,,0,223,24,N,N,N,,,,,,,,,0,,0,N,2,,1,0,,1,6,1,0,9,0,,Y,N,4300,2045,0,N,17,F,6,730.62,ST,724,38.620606,-90.122483,-90.1224830001307,38.6206060003215,
134599,17,82000900000000,1,1,1,55,0,8,163,1660,4TH ST in E ST LOU,,I-55/64, US 40 EB,EB OVER 4TH ST,99.99,2.092,1,0000I05500,0,38372091,90095421,2,3,1,1,11,1965,4,2,105300,2019,5,15.5,0,53,1,1,1,1,1,5,N,0,0,A,6,1,4,2,0,0,3,0,22,28.8,71.1,0,0,21.6,22.6,99.99,H,99.99,H,3.2,30.4,6,6,7,N,N,6,58,6,34.7,6,7,6,5,N,8,,,0,523,24,N,N,N,,,,,,,,,0,,1,R,1,,1,0,1995,1,0,0,1,10,1,,Y,N,106353,2046,0,N,17,F,6,1606.86,ST,724,38.622475,-90.165058,-90.1650579999463,38.6224750001942
296717,29,1938,1,5,1,0,0,5,510,65000,IS 44  IS 44,,NEBRASKA AVE S,S 28 T 45 N R 7 E,99.99,0.538,0,,,38365145,90134120,5,3,1,1,17,1970,2,8,2131,2023,5,11,0,3,0,0,0,0,0,5,N,0,0,A,6,1,2,6,0,0,4,0,11,22.6,68.6,1.5,1.5,11,14.5,99.99,H,4.57,H,4.5,4.5,5,5,6,N,N,2,69.3,2,45,5,5,4,5,N,8,,,0,823,24,N,N,N,,,,,,,,,,,0,N,2,,0,0,1984,1,4,1,0,4,0,,Y,N,3197,2043,,N,29,F,5,994.7,AM,1202,38.614211,-90.228128,-90.2281280000871,38.6142110003235,
134768,17,82025100000000,1,1,1,55,0,8,163,1660,UPRR IL 3 ramp UPRR UPRR,,"I-55/64EB mainlne""""",PIER BC1 TO ABUT C31,4.57,0.547,1,0000I05500,0,38365899,90103633,2,3,1,1,11,1967,2,2,58850,2019,5,12.8,0,0,1,1,1,1,N,5,N,0,0,A,6,4,4,2,0,0,28,0,9.9,42.1,938.8,0,0,9.5,10.5,99.99,H,99.99,H,0,0,7,8,7,N,N,6,58.3,6,35,7,4,2,5,N,8,31,1,941.2,523,24,N,N,N,,,,159804,25,159829,,,0,,1,R,1,,1,0,1995,1,0,0,1,9,1,,Y,N,59439,2046,0,N,17,G,7,9857.4,ST,724,38.616386,-90.176758,-90.1767579995665,38.6163859998563,
306647,29,33406,1,5,1,0,0,5,510,65000,BERNARD ST,,GRAND AVE,S 35 T 45 N R 6 E,99.99,6.568,0,,,38375081,90140612,2,3,4,4,14,2011,5,2,30000,2023,0,22.6,0,0,0,1,1,1,1,4,N,0,0,A,5,1,5,2,0,0,1,0,21.9,18.3,19.2,3,3,21.9,29.3,99.99,H,4.93,N,0,0,8,9,8,N,N,3,45.9,3,34.2,8,5,N,5,N,8,,,0,323,24,N,N,N,,,,,,,,,,,0,N,2,,1,0,0,2,1,0,0,8,0,,Y,N,40500,2043,,N,29,G,8,562.56,ST,724,38.630781,-90.235033,-90.2350330002314,38.6307809999495,
303991,29,30830,1,5,1,0,0,5,510,65000,IS 64  RP FOREST PARK,,COMPTON AVE S,S 22 T 45 N R 7 E,99.99,1.492,0,,,38374930,90133907,2,3,1,1,16,2005,4,8,9989,2023,9,16.5,0,2,0,1,0,0,0,5,N,0,0,A,5,1,4,2,0,0,2,0,13.4,32.2,64,2.6,2.6,18.6,19.4,99.99,H,4.6,H,3,9.6,6,7,8,N,N,1,67.5,1,40.5,7,6,4,5,N,8,,,0,723,24,N,N,N,,,,,,,,,,,0,N,2,,0,0,0,1,5,0,1,5,0,,Y,N,13985,2043,,N,29,F,6,1241.6,ST,724,38.630361,-90.227519,-90.2275189998166,38.6303610002843,
304240,29,3108,1,3,7,0,0,5,510,65000,RP IS64E TO VANDEVENTER,,RP PAPIN ST E TO I,S 3963 T 45 N R 7 E,99.99,0.074,1,279416,0,38375007,90150448,8,3,1,1,11,1977,1,3,2799,2023,5,6.1,0,37,0,1,1,1,1,5,N,0,0,A,1,1,4,2,0,0,5,0,7.6,17.7,79.6,0.2,0.2,7.6,8.6,99.99,H,4.72,H,2.2,0.2,5,7,6,N,N,1,54,1,32.4,6,7,3,5,N,7,,,0,723,24,N,N,Y48,,,223,,,,,,,,0,N,1,,1,0,0,1,3,1,0,18,0,,Y,N,3499,2043,,N,29,F,5,684.56,AM,303,38.630939,-90.250914,-90.2509139999324,38.6309390003262,
134611,17,82002400000000,1,8,1,0,0,8,163,3445,DRNG CANAL & I-55/70,,RAMP TO IL 203 NB,0.4 M E E ST LOUIS,99.99,0.435,1,1007004035,20,38383538,90075049,39,3,1,1,11,1960,2,8,7600,2018,5,13.4,0,20,0,1,1,1,1,5,0,0,0,A,6,6,4,2,0,0,6,0,10.4,29.6,139.6,0,0,9.1,10.9,99.99,H,5.03,H,3.1,4.5,7,7,7,7,N,6,89.1,6,66.1,7,4,4,5,9,7,35,1,139.6,124,24,N,N,N,,,,1141,114,1255,,,0,,0,N,2,,1,0,1999,1,0,0,1,14,0,,Y,8,7676,2046,0,N,17,G,7,1521.64,ST,724,38.643161,-90.130692,-90.1306920001314,38.6431610001721,
134677,17,82014500000000,1,8,1,0,0,8,163,1660,UPRR A B C IL 3 SB Ramp,,"IL3NB TO 55/64WB """"",PIER P1 TO PIER A5,5.46,0.016,1,1007004006,20,38365625,90101814,2,3,1,1,11,1969,1,4,4350,2017,6,7.6,0,0,0,1,N,N,N,5,N,0,0,A,8,4,4,3,0,0,15,0,7.9,40.8,475.2,0,0,7.6,8.5,99.99,H,4.88,H,0.6,0.6,7,6,6,N,N,6,58.3,6,31.8,6,2,3,5,N,6,35,1,475.2,923,24,Y24,N,N,923,,,3056,306,3362,,,0,,0,N,1,,1,0,2004,1,9,0,0,11,0,,Y,N,8787,2046,0,N,17,F,6,4039.2,ST,724,38.615625,-90.171706,-90.1717060001727,38.6156250001677,
134606,17,82001700000000,1,1,1,55,0,8,163,1660,CSXRR NSRR TRRARR,,I-55/70,/64,E. St. Louis,99.99,5.085,1,0000I05500,0,38381169,90081381,8,3,1,1,11,1959,8,0,67300,2021,5,36.6,3,41,0,1,1,1,0,5,N,0,0,A,1,2,4,2,0,0,19,0,17.2,40.2,492.4,0,0,33.6,35.4,99.99,R,7.92,H,4.6,0,6,6,3,N,N,6,67.4,6,35.6,3,4,9,5,N,8,,,0,523,12,N,N,N,,,,,,,,,,,1,N,2,,1,0,1988,1,0,0,0,16,1,,Y,N,67973,2046,0,N,17,P,3,17430.96,ST,724,38.636581,-90.137169,-90.1371689997553,38.6365809999798
302915,29,29485,1,5,1,0,0,5,510,65000,RVR DES PERES LAGO,,THEATER DR,S 1201 T 45 N R 6 E,99.99,0,0,,,38382893,90164030,2,3,12,4,19,1922,2,0,1000,2023,5,11.7,0,0,0,0,0,0,0,5,0,0,0,P,1,5,1,4,0,0,1,0,12.2,14.1,17,1.8,1.8,11.7,16.9,99.99,N,0,N,0,0,6,3,7,8,N,1,72,1,43.2,3,7,N,5,8,8,35,1,2.4,423,12,N,N,N,,,,295,30,443,2024,,,,0,N,2,,0,0,2001,9,6,0,9,5,0,,Y,8,1350,2043,,N,29,P,3,287.3,ST,724,38.641369,-90.277861,-90.2778609997671,38.6413690001286,
134723,17,82020400000000,1,3,1,3,0,8,163,1660,Abandoned Southern RR,,"IL 3 NB Ramp """"F"""" P",ABUT F-1 TO PIER P-1,5.31,232.463,1,0000S00300,0,38365029,90101636,2,3,1,1,12,1971,2,0,23900,2023,6,11,0,0,1,1,0,1,0,5,N,0,0,A,1,0,4,3,0,0,12,0,10.4,39,317.9,0,0,10,11,99.99,N,0,N,0,0,6,5,5,N,N,6,40.8,6,22.4,5,4,N,5,N,8,35,1,346.9,323,24,Y24,N,N,323,,,2230,223,2453,,,,,0,L,1,,1,0,2004,1,9,0,0,13,0,,Y,N,18180,2046,0,N,17,F,5,3496.9,ST,724,38.613969,-90.171211,-90.1712109997051,38.6139690000498,
292055,29,12922,1,5,1,0,0,5,510,65000,BEER BOTTLING PLAN,,BROADWAY,S 35 T 45 N R 7 E,99.99,0,0,,,38355061,90123230,2,3,4,4,14,1917,6,0,16300,2023,0,17.8,0,0,0,0,0,0,0,4,N,0,0,P,5,0,2,2,0,0,15,0,17.8,7.6,113.4,2,4.5,18.1,24.9,99.99,N,0,N,0,0,7,7,7,N,N,2,56.7,2,37.8,7,2,N,5,N,8,35,1,12.2,423,24,N,N,N,,,,3862,386,5793,2024,,,,0,N,2,,1,0,0,1,6,0,0,5,0,,Y,N,22005,2043,,N,29,G,7,2823.66,ST,724,38.597392,-90.208972,-90.2089719997784,38.5973919997191,
135038,17,82600600000000,1,8,1,0,0,8,163,1660,RAMP TO WB MLK BR,,MLK BR APPR EB & W,0.1 Mi E 3rd ST EXIT,99.99,1.835,1,2079900000,0,38374617,90092478,2,3,1,1,14,1961,2,1,5400,2020,5,21.9,3,0,0,1,1,1,N,5,N,0,0,A,6,1,3,2,0,0,1,0,25.5,16.7,17.4,0,0,25.1,26.1,99.99,H,99.99,H,2.6,0,8,7,6,N,N,6,89.1,6,48.9,6,9,4,5,N,8,,,0,523,24,N,N,N,,,,,,,,,0,,0,N,2,,1,0,1993,1,9,0,0,2,0,,Y,N,2727,2046,0,N,17,F,6,454.14,ST,724,38.629492,-90.156883,-90.1568830002808,38.6294920002313,
134823,17,82031900000000,1,1,1,70,0,8,163,3445,NSRR TRRA Industrial Ave,,I-70 WB,1.4 mi N of I-55/64,99.99,1.577,1,0000I07000,0,38385537,90094057,2,3,1,1,11,2013,2,2,22150,2019,9,12.2,0,0,1,1,1,1,1,5,N,0,0,A,1,4,4,2,0,0,5,0,12.4,87.3,396,0,0,12.2,13,99.99,N,0,N,0,0,7,8,8,N,N,8,58.3,8,45,8,7,N,5,N,8,,,0,523,24,N,N,N,,,,,,,,,0,,1,L,1,,1,0,,1,0,0,1,14,1,,Y,N,22372,2046,0,N,17,G,7,5148,ST,724,38.648714,-90.161269,-90.161269000401,38.6487140000269,
292026,29,12879,1,5,1,0,0,5,510,65000,UP RR,,COLUMBIA AVE,S 2037 T 45 N R 6 E,99.99,0.644,0,,,38363904,90162572,1,3,4,4,19,1913,4,0,4060,2023,0,11,0,19,0,0,0,0,0,4,N,0,0,K,1,2,2,2,0,0,3,0,11,9.8,28.9,3.1,3.1,11,18.1,99.99,R,5.18,N,0,0,3,3,3,N,N,0,0,0,0,0,0,N,0,N,8,31,1,3.8,423,12,N,N,N,,,,1250,125,1875,2024,,,,0,N,2,,0,0,0,1,6,0,0,5,0,,Y,N,5481,2043,,N,29,P,3,523.09,AM,1202,38.610856,-90.273842,-90.273842000068,38.6108559999921,
134769,17,82025200000000,1,1,1,55,0,8,163,1660,UPRR IL 3 Ramp UPRR UPRR,,"I-55/64WB mainlne""""",PIER BC1-> ABUT B31,4.65,0.563,1,0000I05500,0,38365883,90103563,2,3,1,1,11,1967,2,2,29050,2019,5,12.8,0,0,1,1,1,1,1,5,N,0,0,A,6,4,4,2,0,0,28,0,9.6,42.1,912,0,0,9.3,10.2,99.99,H,99.99,H,0,0,7,8,7,N,N,6,60.3,6,36,7,4,2,5,N,8,31,1,912,523,24,N,N,N,,,,149899,25,149924,,,0,,1,L,1,,1,0,1995,1,0,0,1,11,1,,Y,N,29341,2046,0,N,17,G,7,9302.4,ST,724,38.616342,-90.176564,-90.1765640002961,38.6163419996699,
301710,29,2828,1,3,7,0,0,5,510,65000,CST 4TH ST  CST BRDWAY,,RP IS44W TO S 7TH,S 25 T 45 N R 7 E,99.99,0.134,1,229724,0,38365446,90114051,1,3,1,1,11,1977,1,6,7553,2023,6,6.1,0,50,0,1,1,1,1,5,N,0,0,P,1,1,4,2,0,0,7,0,9.7,25.1,135.9,0,0,9.3,10.3,99.99,H,4.73,H,1.9,0,7,7,7,N,N,1,54,1,32.4,7,9,4,5,N,8,,,0,923,24,N,N,Y24,,,923,,,,,,,,0,N,1,,1,0,0,1,3,0,0,18,0,,Y,N,9441,2043,,N,29,G,7,1399.77,MM,303,38.614994,-90.194744,-90.1947439999132,38.6149940000876,
307993,29,34664,1,1,1,55,0,5,510,65000,RP MEMORIAL DR TO IS44W,,IS 55 S,S 23 T 45 N R 7 E,5.33,0.428,1,13,0,38371169,90111936,8,3,1,1,11,2015,2,7,33264,2023,0,11,0,24,0,1,1,1,1,4,N,0,0,A,7,1,6,4,3,2,4,6,11,43.3,272.8,0,0,11,11.8,5.33,H,5.38,H,2.1,0.9,7,7,8,N,N,3,55.8,3,42.3,7,5,3,5,N,8,,,0,622,24,N,N,N,,,,,,,,,,,1,N,1,,1,0,0,1,1,0,1,18,1,,Y,N,41580,2043,,N,29,G,7,3219.04,ST,724,38.619914,-90.188711,-90.188710999805,38.6199140000763,
314648,29,887,1,5,1,0,0,5,510,65000,IS 55,,ARSENAL ST E,S 34 T 45 N R 7 E,99.99,8.464,0,,,38354774,90125804,5,3,1,1,16,1964,3,8,6389,2023,4,14.6,2,12,0,0,0,0,0,5,N,0,0,P,1,1,2,6,0,0,4,0,11,22.1,73.2,1.5,1.5,7.9,10,99.99,H,4.42,H,3.4,2.5,6,6,6,N,N,1,52.2,1,31.5,6,2,3,5,N,8,35,1,8.3,823,24,N,N,N,,,,1406,141,2108,2024,,,,0,R,1,,0,0,1985,1,9,0,4,5,0,,Y,N,8945,2043,,N,29,F,6,732,AM,1202,38.596672,-90.216264,-90.2162640004353,38.5966719996946,
303679,29,30525,1,3,1,100,0,5,510,65000,BNSF RR,,MO 100 E,S 17 T 45 N R 7 E,99.99,190.354,0,,,38373802,90143358,2,3,1,1,16,2004,4,0,6604,2023,5,18,0,28,0,1,1,1,0,5,N,0,0,A,5,2,4,2,0,0,3,0,18,22.2,53,0,2,17.2,18.8,99.99,R,7.01,N,0,0,6,7,8,N,N,1,48.6,1,29.7,7,5,N,5,N,8,,,0,723,24,N,N,N,,,,,,,,,,,0,N,2,,0,0,0,1,5,0,1,13,0,,Y,N,9246,2043,,N,29,F,6,996.4,ST,724,38.627228,-90.242661,-90.2426610004491,38.6272279998627,
292072,29,12952,1,5,1,0,0,5,510,65000,METROLINK,,LINDELL-UNION,S 3125 T 45 N R 6 E,99.99,1.448,0,,,38384199,90162867,3,3,4,4,16,1929,4,0,30000,2023,0,38.4,0,0,0,0,0,0,0,4,N,0,0,P,5,2,2,1,0,0,2,0,30.4,9.8,19.2,2.6,2.6,53.6,61,99.99,R,5.54,R,5.8,0,4,4,5,N,N,2,24.3,2,18,4,9,2,4,N,8,31,1,2.7,423,12,N,N,N,,,,890,89,1335,2024,,,,0,N,2,,0,0,0,1,6,0,0,5,0,,Y,N,40500,2043,,N,29,P,4,1171.2,AM,303,38.645022,-90.274656,-90.2746560003778,38.645022000294,
296045,29,1847,1,1,1,44,0,5,510,65000,CST VANDEVENTER AVE,,IS 44 W,S 20 T 45 N R 6 E,99.99,9.56,1,10,0,38370704,90153585,1,3,1,1,11,1970,4,5,40545,2023,0,20.3,0,39,0,1,1,1,1,5,N,0,0,A,1,1,4,0,0,0,3,0,20.4,29.1,61,0,0,20.3,21.1,99.99,H,5.74,H,1.8,0,7,8,6,N,N,1,72.9,1,43.2,6,6,4,5,N,8,,,0,823,24,N,N,N,,,,,,,,,,,1,L,1,,1,0,2018,2,1,0,1,12,1,,Y,N,50681,2043,,N,29,F,6,1287.1,AM,1202,38.618447,-90.260086,-90.2600860002059,38.6184470001663,
291817,29,1258,1,3,7,0,0,5,510,65000,8TH STREET,,RP IS64E TO 6TH ST,S 13 T 45 N R 7 E,4.5,0,1,104535,0,38371910,90114525,8,3,1,1,11,1967,1,2,5171,2023,5,7.3,0,0,0,1,1,1,1,5,N,0,0,P,6,1,4,3,0,0,6,0,5.9,28.3,145.4,0.5,0.5,5.9,7.4,4.5,H,7.44,H,2.7,0,7,5,6,N,N,1,37.8,1,22.5,5,3,5,5,N,7,35,1,15.3,622,24,Y24,N,N,622,,,2082,208,3123,2024,,,,0,N,1,,1,0,0,1,5,0,0,18,0,,Y,N,6464,2043,,N,29,F,5,1075.96,MM,303,38.625142,-90.192703,-90.1927029997399,38.6251420002185,
134829,17,82032800000000,1,8,1,0,0,8,163,1885,I-70,,REL IL 3 -Packers,0.8 mi N of I-55/64,99.99,2.205,1,2078800000,0,38383009,90091527,3,3,1,1,16,2013,2,4,3050,2018,9,18.2,3,4,0,1,1,1,1,5,N,0,0,A,1,1,4,2,0,0,2,0,18.9,28.9,51.6,0,0,18.2,19.9,99.99,H,5.61,H,1.8,1.8,8,8,8,N,N,8,67.4,8,52.2,8,9,3,5,N,8,,,0,923,24,N,N,N,,,,,,,,,0,,0,N,2,,0,0,,1,0,0,1,32,0,,Y,N,3081,2046,0,N,17,G,8,1026.84,ST,724,38.641692,-90.154242,-90.1542420000579,38.6416919997676,
309576,29,36247,1,1,1,44,0,5,510,65000,CST JEFFERSON AVE,,IS 44 W,S 27 T 45 N R 7 E,99.99,6.132,1,10,0,38364967,90131636,2,3,1,1,11,2019,4,9,39464,2023,0,20.3,0,3,0,1,1,1,1,4,N,0,0,A,1,1,3,2,0,0,1,0,20.3,40.2,41.9,0,0,20.3,21.1,99.99,H,4.73,N,0,0,8,9,9,N,N,1,99.9,1,67.5,9,6,N,5,N,8,,,0,823,24,N,N,N,,,,,,,,,,,1,R,1,,1,0,0,1,1,0,1,12,1,,Y,N,49330,2043,,N,29,G,8,884.09,ST,724,38.613797,-90.221211,-90.2212110002471,38.6137969997535,
306920,29,33656,1,1,1,70,0,5,510,65000,RP IS44E TO 10TH ST,,IS 70 W,S 14 T 45 N R 7 E,99.99,0.937,1,3506,0,38383829,90111973,2,3,1,1,11,2013,2,1,20231,2023,0,11.6,0,63,0,1,1,1,1,4,N,0,0,A,1,1,3,2,0,0,1,0,11.6,29.9,31.7,0,0,11.6,12.4,99.99,H,4.98,H,2.4,1.2,7,7,8,N,N,1,99.9,1,73.8,7,6,5,5,N,8,,,0,723,24,N,N,N,,,,,,,,,,,1,N,1,,1,0,0,1,5,0,1,19,1,,Y,N,25289,2043,,N,29,G,7,393.08,ST,724,38.643969,-90.188814,-90.1888139997371,38.643968999758,
134683,17,82015500000000,1,1,1,64,0,8,163,1660,Abandoned Roadway C,,FAI 64 EB,0.13 E OF 18TH ST,99.99,6.051,1,0000I06400,0,38372672,90075813,2,3,1,1,11,1974,3,0,37900,2023,6,17.1,0,45,0,1,1,1,N,5,N,0,0,A,1,0,4,2,0,0,3,0,14.1,19.8,53.6,0,0,14.1,15.1,99.99,N,0,N,0,0,7,7,7,N,N,6,69,6,36.9,7,4,N,5,N,8,,,0,223,24,N,N,N,,,,,,,,,0,,1,R,1,,1,0,,1,9,0,0,13,1,,Y,N,41713,2046,0,N,17,G,7,809.36,ST,724,38.624089,-90.132814,-90.1328139995972,38.6240890002723,
309722,29,36382,1,5,1,0,0,5,510,65000,IS 64,,22ND ST S,S 22 T 45 N R 7 E,99.99,0.917,0,,,38373572,90124892,2,3,1,1,19,2020,4,6,2000,2023,0,13.7,0,0,0,1,1,1,1,4,N,0,0,A,1,1,6,4,0,0,3,0,13.7,32.4,57.7,1.7,1.7,13.7,18.5,99.99,H,4.95,H,2.6,0.9,7,7,8,N,N,1,70.2,1,42.3,7,2,3,5,N,8,,,0,723,24,N,N,N,,,,,,,,,,,0,N,2,,0,0,0,1,1,0,1,10,0,,Y,N,3000,2043,,N,29,G,7,1067.45,ST,724,38.626589,-90.213589,-90.2135889998772,38.6265889996767,
134594,17,82000400000000,1,1,1,55,0,8,163,1660,MISSISSIPPI RIVER,,PSB I-55 64,US 40,POPLAR ST BR - MoDOT,99.99,0.016,1,0000I05500,0,38370453,90105703,21,3,1,1,11,1963,8,0,117700,2019,6,33.5,3,0,1,1,1,1,1,5,1,16.5,177.7,A,1,5,4,8,0,0,5,0,16.8,182.9,659.9,0.9,0.9,31.7,34.4,99.99,N,0,N,0,0,5,5,5,6,N,6,50.2,6,30.5,5,4,N,5,8,8,,,0,1022,24,N,Y60,N,,1019,,,,,,297,50,1244,1,N,2,,1,0,,5,5,0,0,9,1,2,Y,8,118877,2046,0,N,17,F,5,22700.56,ST,724,38.617925,-90.182508,-90.1825079998175,38.6179249997295
301501,29,2761,1,5,1,0,0,5,510,65000,IS 44  IS 44,,EDWARDS ST S,S 19 T 45 N R 7 E,99.99,0.008,0,,,38370861,90163024,3,3,1,1,19,1972,2,8,2302,2023,5,7.3,0,3,0,0,0,1,0,5,N,0,0,A,1,1,2,1,0,0,2,0,10.5,21.6,43.3,0,1.2,9.1,11.1,99.99,H,4.7,H,3.4,2.6,6,6,6,N,N,1,66.6,1,40.5,6,4,4,5,N,4,,,0,823,24,N,N,N,,,,,,,,,,,0,N,2,,0,0,1984,1,6,1,0,5,0,,Y,N,3453,2043,,N,29,F,6,480.63,ST,724,38.619058,-90.275067,-90.2750670002816,38.6190579997,
301836,29,28409,1,5,1,0,0,5,510,65000,RVR DES PERES LAGO,,W PAGODA CIR DR,S 1201 T 45 N R 6 E,99.99,1.287,0,,,38382880,90165776,1,3,12,4,19,2000,2,0,9000,2022,5,12.2,0,0,0,0,0,0,0,5,0,0,0,A,1,5,1,19,0,0,1,0,12.2,12.8,24.4,2.5,2.5,0,0,99.99,N,0,N,0,0,N,N,N,8,8,1,54,1,32.4,8,N,N,5,9,8,,,0,422,24,N,N,N,,,,,,,,,,,0,N,2,,0,0,0,N,N,N,N,5,0,,Y,8,12150,2042,,N,29,G,8,297.68,ST,724,38.641333,-90.282711,-90.2827110003928,38.6413330000179,
292204,29,13135,1,5,1,0,0,5,510,65000,UP & TRRA RR,,14TH ST,S 23 T 45 N R 7 E,4.78,0,0,,,38372165,90121166,1,3,4,4,16,1981,4,0,11400,2023,6,15.8,0,0,0,1,1,1,1,5,N,0,0,P,1,2,3,2,5,2,3,11,15.8,35.1,348.1,1.8,1.8,15.8,20.7,4.78,R,5.79,R,3.4,0,6,6,5,N,N,2,56.7,2,37.8,5,4,3,5,N,8,35,1,34.8,323,24,N,N,N,,,,7765,776,11647,2024,,,,0,N,2,,0,0,0,1,1,0,1,5,0,,Y,N,15390,2043,,N,29,F,5,7205.67,MM,603,38.622208,-90.20335,-90.2033499995739,38.6222079996853,
134600,17,82001000000000,1,1,1,55,0,8,163,1660,Broadway & Metrolink,,I-55/64, US 40 WB,E. St. Louis,99.99,2.189,1,0000I05500,0,38372604,90095299,2,3,1,1,11,1965,3,4,52650,2019,6,18.3,0,53,1,1,1,1,1,4,N,0,0,A,1,4,4,2,0,0,13,0,17.5,38.7,374.6,0,0,20.1,21,99.99,H,99.99,H,5.2,0,7,5,7,N,N,6,54.8,6,32.7,5,9,6,5,N,8,,,0,523,24,N,N,Y48,,,422,,,,,,0,,1,L,1,,1,0,1990,1,0,0,1,10,1,,Y,N,53177,2046,0,N,17,F,5,7866.6,ST,724,38.6239,-90.164719,-90.1647190000126,38.6239000002468
134720,17,82020100000000,1,8,1,0,0,8,163,1660,UPRR  Access Roads  UPRR,,"WB CD TO IL3SB """"O1",PIER G1 TO ABUT O-10,99.99,0.016,1,1007004006,30,38370374,90100557,3,3,1,1,11,1971,2,0,5300,2017,6,10,0,0,1,1,0,1,N,5,N,0,0,A,1,2,4,3,0,0,10,0,8,39.6,304.5,0.6,0.6,7.1,8.5,99.99,R,10.57,H,3.7,0,6,5,6,N,N,6,49.9,6,29.8,5,2,8,5,N,6,35,1,304.5,1223,24,Y24,N,N,1223,,,1958,196,2154,,,0,,0,N,1,,1,0,2004,1,9,0,0,17,0,,Y,N,5353,2046,0,N,17,F,5,2588.25,ST,724,38.617706,-90.168214,-90.16821399983,38.6177059999156,
